sold_in_30,asking_price,bedrooms,bathrooms,heating,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,yr_built,yr_renovated
1,240000.0,3,2.0,gas,1553,6550,1.0,poor,average,7,1553,1900,0.0
0,688000.0,4,3.0,gas,3400,292723,2.0,poor,average,10,3400,1998,0.0
0,936000.0,3,1.75,oil,2960,12420,1.0,average,good,8,1480,1952,0.0
0,429950.0,3,1.75,electric,1430,9750,1.0,poor,very good,7,1430,1962,0.0
1,296475.0,3,2.5,oil,1520,4170,2.0,poor,average,7,1520,2004,0.0
1,445000.0,3,2.25,oil,1800,11200,1.0,poor,average,8,1270,1979,0.0
0,846000.0,4,3.25,oil,2720,4000,2.0,fair,average,10,2070,2014,0.0
0,725000.0,4,1.75,electric,1980,5850,1.0,fair,good,8,1380,1960,0.0
1,229950.0,4,1.5,oil,1570,6717,1.0,poor,very good,6,1570,1911,0.0
1,513000.0,2,1.0,oil,1840,4322,1.0,poor,good,7,1160,1914,0.0
1,401000.0,3,1.0,oil,1120,8321,1.0,poor,good,6,1120,1941,0.0
0,525000.0,4,2.75,electric,2300,26650,1.0,poor,good,8,2300,1950,0.0
0,470000.0,3,3.5,other,2070,11658,1.0,poor,good,8,1370,1977,0.0
1,205000.0,4,1.5,oil,1420,8063,1.0,poor,average,7,940,1962,0.0
0,620000.0,3,2.25,gas,2010,7495,1.0,poor,good,8,1570,1979,0.0
1,445000.0,2,2.0,oil,1150,6634,1.0,poor,average,7,860,1940,0.0
1,205000.0,3,1.0,oil,1120,8342,1.0,poor,good,7,1120,1976,0.0
1,152275.0,1,1.0,gas,1020,6871,1.0,poor,average,6,1020,1937,0.0
0,586000.0,4,2.25,oil,1930,8338,1.0,poor,average,8,1930,1968,0.0
1,779950.0,2,2.5,oil,2680,7625,1.0,poor,average,9,2680,2002,0.0
1,557000.0,4,1.75,electric,2660,11315,2.0,poor,good,8,2660,1983,0.0
0,610000.0,4,2.25,oil,2200,7200,1.0,average,good,8,1220,1958,0.0
1,356000.0,3,1.0,other,920,3863,1.0,poor,average,6,920,1970,0.0
1,349000.0,3,1.75,gas,1590,9620,1.0,poor,average,7,1590,1988,0.0
1,193000.0,3,1.0,oil,960,10761,1.0,poor,good,6,960,1962,0.0
1,700000.0,3,1.5,oil,2240,7227,2.0,fair,average,9,1440,1977,0.0
0,565000.0,5,3.25,oil,2860,20790,1.0,poor,good,7,1800,1965,0.0
1,500000.0,4,2.5,oil,2960,5027,2.0,poor,average,7,2960,2000,0.0
0,1450000.0,4,3.25,gas,3770,4103,2.0,poor,very good,9,2710,1925,0.0
0,710000.0,6,3.5,oil,3830,68825,2.0,poor,average,9,3830,1995,0.0
1,580000.0,3,1.75,oil,2100,6874,1.0,poor,average,7,1300,1943,0.0
0,505000.0,2,3.0,oil,2770,10800,1.5,poor,very good,8,1910,1984,0.0
1,324950.0,3,1.75,other,2050,6720,1.0,average,average,7,1050,1939,0.0
1,490000.0,4,2.25,oil,1960,10275,2.0,poor,average,7,1960,1965,0.0
1,595000.0,3,2.75,oil,3290,22649,2.0,poor,good,8,3290,1993,0.0
1,310000.0,2,1.0,oil,1020,8102,1.0,poor,average,7,1020,1956,0.0
1,450000.0,3,1.0,oil,1350,92721,1.0,poor,fair,6,1200,1946,0.0
1,269950.0,3,2.5,oil,1520,8720,1.0,poor,average,7,1080,1981,0.0
0,780000.0,2,3.25,oil,3000,24004,1.0,poor,average,10,2410,1952,0.0
1,342000.0,3,2.25,gas,1200,2845,2.0,poor,average,7,1200,1986,0.0
1,190000.0,4,1.75,oil,1900,9861,1.0,poor,good,7,1900,1967,0.0
1,387000.0,2,1.5,electric,1010,948,3.0,poor,average,8,1010,1999,0.0
0,550000.0,6,4.5,oil,4520,40164,2.0,poor,average,9,3580,1953,2008.0
1,439000.0,3,2.0,oil,2010,251341,2.0,poor,average,8,1510,2003,0.0
0,774888.0,3,2.25,electric,2420,23507,1.0,poor,good,8,2420,1969,0.0
0,480000.0,5,2.5,oil,2732,9500,1.0,average,good,8,1870,1975,0.0
0,1500000.0,5,3.5,oil,3520,5400,2.0,poor,average,9,2400,2008,0.0
0,771000.0,4,2.0,oil,2220,3760,1.5,poor,good,7,1370,1929,0.0
0,1230000.0,4,2.25,oil,2020,5800,1.0,good,good,9,1760,1941,0.0
0,1390000.0,5,1.75,oil,2650,11340,1.0,poor,average,8,2650,1955,0.0
1,216500.0,3,1.0,gas,1020,11652,1.0,poor,good,6,1020,1971,0.0
1,370000.0,3,2.5,oil,1070,1219,2.0,poor,average,7,720,2004,0.0
0,885000.0,2,2.0,oil,1313,3600,1.0,poor,average,8,1313,1904,2012.0
0,440000.0,5,3.0,electric,2730,6000,1.0,poor,average,8,1470,1979,0.0
0,2400000.0,4,3.25,oil,3800,19798,2.0,poor,average,10,3800,1969,2009.0
1,299000.0,3,2.25,oil,2540,9961,1.0,poor,good,8,1320,1969,0.0
0,420000.0,3,1.5,gas,1540,7506,1.0,poor,very good,7,1540,1961,0.0
0,234000.0,4,1.0,gas,1390,18000,1.0,poor,average,7,1390,1955,2013.0
0,540000.0,2,1.75,gas,1460,4800,1.0,poor,very good,7,850,1950,0.0
0,649950.0,4,2.5,gas,2350,63162,2.0,poor,good,8,2350,1994,0.0
0,370000.0,3,2.5,oil,1980,6922,2.0,poor,very good,8,1980,1991,0.0
1,257000.0,2,1.0,oil,770,7200,1.0,poor,average,7,770,1951,0.0
1,350000.0,3,1.0,oil,1920,6710,1.0,poor,average,7,1320,1959,0.0
1,380000.0,2,1.0,electric,1120,7560,1.0,fair,average,6,1120,1947,0.0
1,344000.0,3,1.0,oil,1150,12402,1.0,poor,good,6,1150,1969,0.0
1,465000.0,3,1.0,gas,910,3880,1.0,poor,average,7,780,1942,0.0
0,545000.0,5,2.5,gas,2730,17240,1.0,poor,very good,7,1660,1958,0.0
0,518000.0,4,2.5,oil,2560,5672,2.0,fair,average,8,2560,2005,0.0
1,565000.0,4,2.5,oil,2620,10016,2.0,poor,average,8,2620,1996,0.0
1,445000.0,4,2.5,oil,2760,8558,2.0,poor,average,7,2760,2001,0.0
0,968000.0,5,2.5,electric,2900,9799,1.0,poor,average,8,1450,1959,0.0
0,819000.0,3,1.75,gas,1850,6000,1.5,poor,average,8,1650,1913,1999.0
1,480000.0,3,2.25,electric,1820,15000,1.0,poor,average,7,1480,1978,0.0
1,499000.0,3,1.0,oil,1270,6250,1.0,poor,average,7,910,1955,0.0
0,425000.0,3,1.5,oil,1390,9680,1.0,poor,good,7,1390,1956,0.0
1,147000.0,3,1.5,electric,1480,9606,1.0,poor,good,7,1100,1964,0.0
0,500000.0,4,2.0,gas,2120,7806,1.0,poor,good,6,1770,1949,0.0
0,1980000.0,4,4.0,oil,4360,12081,2.0,poor,average,10,4360,2007,0.0
0,1280000.0,4,3.5,gas,4660,17398,2.0,average,average,11,4660,2003,0.0
0,529950.0,4,2.75,gas,1860,7500,1.0,poor,very good,8,1220,1967,0.0
1,415000.0,3,1.75,oil,1470,4000,1.0,poor,average,7,1070,1979,0.0
1,379950.0,3,1.5,gas,1690,9144,1.0,poor,good,7,1140,1956,0.0
1,385000.0,1,1.0,gas,660,3570,1.0,poor,average,6,660,1906,0.0
0,588000.0,3,1.75,gas,2310,7620,2.0,poor,average,8,2310,1942,1988.0
1,530000.0,3,3.5,oil,2320,3174,2.0,poor,average,9,2060,1997,0.0
1,385000.0,2,1.5,gas,1370,159865,1.0,poor,average,7,1370,1960,0.0
1,419000.0,3,2.25,electric,1700,7650,1.0,poor,good,7,1340,1975,0.0
1,175000.0,2,1.0,oil,960,5508,1.0,poor,average,6,770,1951,0.0
1,419950.0,4,2.5,gas,2260,5164,2.0,poor,average,8,2260,1996,0.0
1,460000.0,3,1.75,oil,1300,4000,1.0,poor,average,7,900,1953,0.0
1,481000.0,4,1.75,electric,1920,9500,1.0,poor,good,7,1470,1966,0.0
0,719521.0,4,1.75,gas,1920,9500,1.0,poor,good,7,1470,1966,0.0
0,1080000.0,3,3.0,gas,4910,43560,2.0,poor,good,10,4000,1989,0.0
0,334000.0,4,2.5,gas,2210,6080,1.0,average,good,8,1410,1965,0.0
0,675000.0,4,2.75,gas,2280,3200,1.5,poor,very good,8,1520,1931,0.0
1,556000.0,3,1.75,gas,1640,7437,1.0,poor,average,7,1090,1948,0.0
0,724950.0,4,1.75,gas,1960,4340,1.0,poor,very good,8,980,1912,0.0
0,1360000.0,4,3.5,oil,4270,5800,2.0,good,very good,10,3170,1937,0.0
1,171000.0,4,2.0,gas,1520,19672,1.0,poor,average,6,1020,1920,0.0
0,1360000.0,4,3.0,oil,5430,108900,2.0,poor,good,10,5430,1987,0.0
0,226000.0,4,1.5,oil,1200,10890,1.0,poor,very good,7,1200,1972,0.0
0,580000.0,6,1.75,oil,2180,4000,1.5,poor,good,7,1380,1926,0.0
0,619790.0,3,1.75,other,1040,5097,1.0,poor,good,7,800,1944,0.0
1,541338.0,3,2.5,oil,2060,8123,2.0,poor,average,8,1010,1977,0.0
0,650000.0,4,3.0,gas,2900,15535,1.0,average,good,7,1870,1961,0.0
1,270950.0,2,1.0,gas,780,6250,1.0,poor,average,6,780,1942,0.0
1,340768.0,3,1.5,oil,1510,11200,1.0,poor,good,8,1510,1960,0.0
1,555000.0,2,2.25,oil,1160,954,2.0,poor,average,8,960,2014,0.0
1,312500.0,2,1.5,other,1070,1200,2.0,poor,average,7,1070,1999,0.0
1,450000.0,2,1.0,electric,950,4560,1.5,poor,average,7,950,1925,0.0
1,320000.0,3,2.0,oil,1420,1716,2.0,poor,average,7,1050,2003,0.0
1,564000.0,2,2.0,other,1690,4500,1.0,poor,average,8,1690,2004,0.0
1,263000.0,4,1.75,oil,1340,8700,1.5,poor,average,6,1340,1958,0.0
0,725000.0,4,2.5,other,3750,218506,2.0,poor,average,10,3750,1991,0.0
1,300000.0,3,2.25,oil,2000,7560,1.0,poor,average,7,1400,1979,0.0
1,187500.0,3,1.0,oil,840,8400,1.0,poor,average,6,840,1959,0.0
1,400000.0,3,1.0,gas,1100,5100,2.0,poor,good,7,1100,1900,0.0
0,1410000.0,2,2.0,oil,2180,18525,1.0,very good,very good,9,1580,1952,0.0
1,235000.0,3,1.0,oil,1460,8400,1.0,poor,average,7,1460,1958,0.0
1,282000.0,3,1.0,oil,1250,13503,1.5,poor,good,6,1250,1931,0.0
0,689000.0,4,2.75,oil,3250,10000,2.0,poor,average,9,3250,2014,0.0
1,413100.0,3,2.25,gas,1790,231303,1.0,poor,average,7,1250,1980,0.0
1,500000.0,3,2.5,gas,1480,1171,3.0,poor,average,8,1480,2006,0.0
1,185000.0,4,1.0,gas,1490,6600,1.0,poor,average,7,1490,1969,0.0
1,450000.0,3,1.0,oil,1150,35415,1.0,poor,good,7,1010,1950,0.0
1,451000.0,2,1.0,gas,900,6000,1.0,poor,average,7,900,1944,2004.0
0,785000.0,4,2.5,electric,3210,24527,1.5,poor,average,11,3210,1984,0.0
0,850000.0,5,3.0,oil,3900,5250,1.5,fair,very good,8,2620,1931,0.0
1,235000.0,3,1.0,oil,1240,18000,1.0,poor,fair,7,1240,1943,0.0
1,825500.0,3,2.5,oil,2780,11964,2.0,poor,average,9,2780,2009,0.0
0,1060000.0,5,3.25,gas,3230,3825,2.0,poor,average,9,2480,2014,0.0
0,880000.0,5,3.5,oil,4600,8764,2.0,poor,average,10,3180,2007,0.0
1,413800.0,3,2.0,gas,1440,4421,1.0,poor,average,8,1440,2007,0.0
1,504200.0,2,1.5,oil,1200,1687,3.0,poor,average,8,1200,2008,0.0
0,421500.0,4,3.0,gas,2793,5703,2.0,poor,average,9,2793,2009,0.0
1,580000.0,3,2.25,electric,1480,1026,3.0,poor,average,8,1480,2014,0.0
0,921800.0,4,2.5,electric,2950,7024,2.0,poor,average,10,2950,2012,0.0
1,363990.0,4,2.5,gas,2240,3712,2.0,poor,average,8,2240,2014,0.0
1,399000.0,3,2.0,oil,2100,31550,1.0,poor,average,8,2100,2010,0.0
1,425000.0,3,2.25,oil,1620,997,2.5,poor,average,8,1540,2010,0.0
0,1040000.0,5,4.0,gas,4180,7232,2.0,poor,average,9,4180,2014,0.0
1,299000.0,2,2.5,gas,1400,1262,2.0,poor,average,8,1160,2008,0.0
1,155000.0,3,1.0,oil,1300,6098,1.0,poor,average,7,1300,2013,0.0
1,274000.0,3,2.5,gas,1830,2517,2.0,poor,average,8,1830,2005,0.0
0,839704.0,4,3.25,oil,2950,4161,2.0,poor,average,10,2210,2014,0.0
1,370000.0,3,2.5,other,1650,1793,3.0,poor,average,8,1650,2007,0.0
1,405000.0,3,2.0,gas,1060,651,3.0,poor,average,7,1060,2007,0.0
1,275000.0,4,2.5,oil,1830,3868,2.0,poor,average,7,1830,2007,0.0
1,320000.0,3,2.25,gas,998,844,2.0,poor,average,7,798,2007,0.0
1,425000.0,4,2.5,gas,2070,4427,2.0,poor,average,7,2070,2007,0.0
1,299900.0,3,2.5,oil,1210,2046,2.0,poor,average,9,920,2008,0.0
1,375000.0,3,2.5,oil,1600,2042,2.0,poor,average,8,1600,2005,0.0
1,386180.0,2,1.5,oil,960,1829,2.0,poor,average,7,960,2005,0.0
1,359000.0,4,2.5,oil,2575,4725,2.0,poor,average,8,2575,2011,0.0
1,425000.0,3,2.25,oil,1420,1230,2.0,poor,average,8,940,2009,0.0
1,465000.0,3,2.5,oil,1920,144619,1.0,poor,average,8,1920,2014,0.0
0,1850000.0,4,3.25,electric,4160,10335,2.0,poor,average,10,4160,2014,0.0
1,390000.0,5,3.75,oil,2890,5000,1.0,poor,average,7,1310,2006,0.0
0,1050000.0,4,3.5,electric,3390,3979,2.0,poor,average,9,2610,2014,0.0
1,349000.0,2,1.75,gas,1250,1208,2.0,poor,average,7,1040,2007,0.0
1,479950.0,2,2.25,oil,1360,1336,3.0,poor,average,8,1360,2008,0.0
1,319000.0,4,2.5,oil,2020,5100,2.0,poor,average,7,2020,2010,0.0
1,325000.0,3,1.5,oil,1270,1067,3.0,poor,average,8,1270,2009,0.0
1,250000.0,3,2.5,oil,1750,6351,2.0,poor,average,7,1750,2012,0.0
1,349500.0,4,2.5,oil,2030,4596,2.0,poor,average,8,2030,2014,0.0
0,715000.0,5,3.25,oil,2710,2356,2.0,poor,average,8,2230,2013,0.0
1,657000.0,2,3.0,oil,1570,1281,3.0,poor,average,8,1570,2014,0.0
1,319900.0,4,2.75,electric,2475,4276,2.0,poor,average,7,2475,2014,0.0
1,532000.0,3,3.75,oil,2260,2050,2.0,poor,average,9,1170,2010,0.0
0,885000.0,3,2.25,electric,2940,6500,3.0,poor,average,9,2940,2014,0.0
0,1450000.0,5,3.5,oil,4170,9090,2.0,poor,average,10,4170,2008,0.0
0,839950.0,4,2.75,oil,3010,7200,2.0,poor,average,9,3010,2014,0.0
1,345000.0,2,2.25,oil,1110,1290,3.0,poor,average,8,1110,2006,0.0
0,505000.0,4,2.5,oil,2420,5006,2.0,poor,average,8,2420,2013,0.0
1,400000.0,3,2.5,oil,2393,4788,2.0,poor,average,8,2393,2012,0.0
1,543000.0,3,2.25,oil,1240,949,3.0,poor,average,8,1240,2008,0.0
0,690000.0,5,3.25,other,3340,9075,2.0,poor,average,8,2600,2005,0.0
1,334950.0,2,2.25,oil,1240,750,2.0,poor,average,7,1150,2008,0.0
0,442000.0,4,4.0,oil,4168,8485,2.0,poor,average,10,3222,2007,0.0
0,1680000.0,3,2.5,oil,4090,16972,2.0,average,average,11,3590,2007,0.0
1,450000.0,3,2.5,oil,2280,4557,2.0,poor,average,8,2280,2010,0.0
0,660000.0,3,2.25,electric,1570,1680,3.0,poor,average,8,1570,2014,0.0
1,301500.0,2,1.5,oil,830,1333,2.0,poor,average,7,830,2005,0.0
1,629800.0,3,2.5,electric,2390,1984,2.0,poor,average,8,2220,2008,0.0
1,745000.0,4,2.5,oil,3170,5100,2.0,poor,average,9,3170,2012,0.0
1,379900.0,2,1.5,gas,1240,1331,2.0,poor,average,7,1050,2007,0.0
0,335000.0,3,2.5,other,1090,1139,2.0,poor,average,8,960,2009,0.0
0,569950.0,4,2.5,gas,3230,5899,2.0,poor,average,8,3230,2012,0.0
1,282000.0,4,2.5,oil,1785,2552,2.0,poor,average,8,1785,2009,0.0
0,569900.0,5,3.25,oil,2360,3873,2.0,poor,average,8,1990,2006,0.0
0,385000.0,4,2.0,gas,2340,9716,1.0,poor,average,7,2340,2009,0.0
1,420000.0,3,2.25,electric,1620,1075,3.0,poor,average,8,1540,2009,0.0
0,2250000.0,3,3.25,oil,3890,3452,2.0,poor,average,12,2890,2006,0.0
0,1210000.0,4,3.5,oil,3590,5335,2.0,average,average,9,3140,2006,0.0
0,645000.0,3,2.25,gas,1640,1023,3.0,poor,average,8,1640,2014,0.0
1,489500.0,4,3.5,oil,2730,5707,2.0,poor,average,8,2000,2011,0.0
1,390000.0,2,1.0,gas,962,1992,2.0,poor,average,7,962,2012,0.0
1,465000.0,5,4.0,electric,3210,7200,2.0,poor,average,8,2410,2011,0.0
0,580000.0,3,2.5,oil,1620,1171,3.0,very good,average,8,1470,2008,0.0
1,540000.0,3,2.0,oil,1580,1972,2.5,average,average,8,1180,2007,0.0
1,399000.0,3,2.5,gas,1430,1250,3.0,poor,average,7,1430,2007,0.0
0,701000.0,4,2.5,oil,3340,5314,2.0,poor,average,10,3340,2010,0.0
1,408000.0,3,2.75,oil,2670,4800,2.0,poor,average,8,2670,2014,0.0
0,672500.0,4,2.5,gas,3470,6651,2.0,poor,average,9,3470,2005,0.0
0,362500.0,3,2.5,other,1800,2700,2.0,poor,average,8,1800,2011,0.0
1,414950.0,3,2.5,electric,1570,1551,3.0,poor,average,8,1570,2008,0.0
1,290000.0,4,2.5,oil,2423,7292,2.0,poor,average,8,2423,2005,0.0
1,230000.0,3,2.0,gas,1160,1174,2.0,poor,average,7,790,2007,0.0
1,349900.0,4,2.5,oil,2052,3723,2.0,poor,average,8,2052,2014,0.0
0,550000.0,5,2.5,oil,2780,9272,2.0,poor,average,8,2780,2014,0.0
1,385000.0,3,3.5,oil,1370,1540,2.0,poor,average,8,1100,2006,0.0
1,369000.0,2,2.5,gas,980,895,2.0,poor,average,8,670,2009,0.0
1,282000.0,3,2.5,electric,2010,5399,2.0,poor,average,7,2010,2006,0.0
1,387865.0,3,2.5,gas,2370,4200,2.0,poor,average,8,2370,2014,0.0
1,385000.0,4,2.5,electric,2560,6238,2.0,poor,average,8,2560,2007,0.0
1,536000.0,3,2.5,electric,1900,6224,2.0,poor,average,7,1900,2005,0.0
1,395000.0,2,2.25,oil,1350,1493,2.0,poor,average,8,1050,2007,0.0
1,455000.0,3,1.75,gas,1320,1014,3.0,poor,average,9,1320,2015,0.0
0,575000.0,4,2.75,gas,3120,7644,2.0,poor,average,10,3120,2010,0.0
1,449950.0,3,2.25,electric,1540,1270,3.0,poor,average,7,1540,2014,0.0
0,932990.0,4,2.5,oil,3640,6389,2.0,poor,average,9,3640,2014,0.0
0,949990.0,4,4.0,oil,3970,7314,2.0,poor,average,9,3970,2014,0.0
1,335606.0,3,2.5,gas,2538,4600,2.0,poor,average,8,2538,2013,0.0
0,1530000.0,5,4.5,electric,4270,8076,2.0,poor,average,11,3400,2007,0.0
0,962000.0,4,2.75,oil,3340,5700,2.0,poor,average,11,3340,2013,0.0
1,395825.0,2,2.5,gas,1590,1679,2.0,poor,average,8,1590,2012,0.0
0,920000.0,4,2.75,gas,3140,7258,2.0,fair,average,10,3140,2006,0.0
1,480000.0,4,2.5,gas,2430,5000,2.0,poor,average,7,2430,2009,0.0
1,388000.0,3,3.25,oil,1370,915,2.0,poor,average,8,1100,2006,0.0
0,2320000.0,4,3.5,oil,5050,9520,2.0,poor,average,11,3610,2007,0.0
0,730000.0,3,2.5,oil,1860,1290,2.0,poor,average,9,1240,2010,0.0
0,950000.0,5,3.75,gas,5330,6000,2.0,average,average,10,3570,2006,0.0
0,530000.0,4,2.5,gas,2590,7891,2.0,poor,average,9,2590,2006,0.0
0,610360.0,4,2.5,electric,2610,5562,2.0,poor,average,9,2610,2013,0.0
1,436110.0,3,2.5,oil,1770,1235,3.0,poor,average,8,1600,2007,0.0
0,925000.0,4,2.75,oil,3730,8014,2.0,poor,average,10,3730,2012,0.0
1,293000.0,3,2.25,gas,1910,3481,2.0,poor,average,8,1910,2009,0.0
1,285000.0,3,2.5,other,2437,5136,2.0,poor,average,7,2437,2011,0.0
0,472000.0,5,2.5,oil,2570,7412,2.0,poor,average,8,2570,2006,0.0
1,272000.0,4,2.5,gas,2789,3960,2.0,poor,average,7,2789,2007,0.0
1,465000.0,5,2.5,other,2550,6405,2.0,poor,average,7,2550,2008,0.0
1,659950.0,4,2.75,oil,3550,9400,2.0,poor,average,9,3550,2014,0.0
1,484950.0,3,2.25,oil,1590,926,3.0,poor,average,8,1590,2014,0.0
1,519000.0,4,2.5,oil,3250,4500,2.0,poor,average,8,3250,2009,0.0
0,1710000.0,5,4.5,oil,4590,14685,2.0,poor,average,10,4590,2009,0.0
1,622950.0,4,3.25,oil,3030,7644,2.0,poor,average,8,2830,2006,0.0
1,330000.0,4,3.5,oil,3150,6202,2.0,poor,average,7,3150,2005,0.0
0,439000.0,3,2.5,gas,1680,2801,2.0,poor,average,7,1680,2011,0.0
1,540000.0,3,2.5,oil,2220,5279,2.0,poor,average,8,2220,2006,0.0
1,293467.0,4,2.0,electric,1590,942,3.0,poor,average,7,1590,2008,0.0
1,649000.0,3,2.0,electric,1530,1442,3.0,poor,average,9,1530,2015,0.0
1,625000.0,3,2.5,oil,2440,4800,2.0,poor,average,10,2440,2014,0.0
1,415000.0,3,1.5,oil,1270,1483,3.0,poor,average,8,1270,2007,0.0
0,979000.0,3,2.5,electric,2690,4047,3.0,poor,average,10,2690,2014,0.0
0,625250.0,4,2.5,gas,2755,4831,2.0,poor,average,7,2755,2003,0.0
1,437000.0,2,3.0,gas,1460,1452,2.0,poor,average,8,1140,2007,0.0
1,430000.0,3,2.25,oil,2020,2750,2.0,poor,average,8,1680,2008,0.0
0,995500.0,5,4.5,electric,4280,8465,2.0,poor,average,10,4280,2014,0.0
1,334990.0,4,2.5,gas,2220,4228,2.0,poor,average,8,2220,2014,0.0
1,210000.0,3,2.0,oil,1580,4961,2.0,poor,average,7,1580,2006,0.0
0,952990.0,4,2.75,electric,3550,6558,2.0,poor,average,9,3550,2013,0.0
1,622500.0,2,1.75,oil,1510,851,3.0,poor,average,8,1420,2013,0.0
0,515000.0,3,3.5,oil,1360,1419,2.0,poor,average,8,1040,2007,0.0
1,310000.0,1,1.5,electric,1120,912,3.0,poor,average,7,1120,2011,0.0
0,700000.0,4,3.5,gas,4490,5099,2.0,poor,average,9,3390,2006,0.0
0,559950.0,5,2.75,oil,2990,6370,2.0,poor,average,8,2990,2014,0.0
1,215000.0,4,2.5,gas,1847,8000,2.0,poor,average,7,1847,2008,0.0
1,390000.0,4,2.5,electric,2610,7227,2.0,poor,average,9,2610,2011,0.0
1,425000.0,3,2.25,electric,1670,107157,1.0,poor,average,7,1670,2007,0.0
1,472000.0,3,2.5,gas,1860,415126,2.0,poor,average,7,1860,2006,0.0
1,545000.0,3,2.5,oil,1740,1279,3.0,poor,average,8,1740,2008,0.0
1,380000.0,3,2.25,other,1550,1485,3.0,poor,average,8,1550,2011,0.0
1,288790.0,4,2.0,oil,1390,745,3.0,poor,average,7,1390,2008,0.0
1,615000.0,3,2.25,oil,1760,1146,3.0,poor,average,9,1760,2014,0.0
1,622000.0,3,3.5,electric,1690,1765,2.0,poor,average,8,1370,2006,0.0
0,1260000.0,4,2.5,oil,2880,9003,2.0,poor,average,10,2880,2008,0.0
1,430000.0,3,2.5,electric,1950,4949,2.0,poor,average,7,1950,2009,0.0
0,1260000.0,2,3.0,oil,2210,3917,2.0,poor,average,10,1500,2008,0.0
1,390000.0,3,2.5,gas,1310,1254,2.0,poor,average,7,850,2007,0.0
0,804995.0,5,1.5,gas,3360,5402,2.0,poor,average,9,3360,2014,0.0
0,825000.0,4,3.25,gas,3040,4155,2.0,poor,average,8,2350,2013,0.0
1,435000.0,4,2.25,gas,2140,6355,2.0,poor,average,7,2140,2002,0.0
0,411605.0,4,2.5,electric,2658,3960,2.0,poor,average,9,2658,2014,0.0
1,315000.0,3,3.25,electric,1480,983,2.0,poor,average,8,1180,2013,0.0
1,452950.0,3,2.5,electric,1150,1194,2.0,poor,average,8,1020,2006,0.0
1,380000.0,3,1.75,oil,1690,1468,2.0,poor,average,8,1380,2008,0.0
1,360000.0,2,1.0,oil,880,1165,2.0,poor,average,8,880,2005,0.0
1,440000.0,3,1.5,oil,1270,1443,3.0,poor,average,8,1270,2007,0.0
1,408000.0,3,2.25,oil,1950,7221,1.0,poor,good,8,1950,2006,0.0
1,339990.0,3,2.5,oil,2570,4600,2.0,poor,average,8,2570,2014,0.0
1,515000.0,3,2.0,oil,1560,1020,3.0,poor,average,8,1560,2014,0.0
1,320000.0,4,2.5,oil,2223,5780,2.0,poor,average,8,2223,2010,0.0
0,740000.0,5,2.75,gas,3050,7520,2.0,poor,average,8,3050,2014,0.0
1,450000.0,5,2.75,oil,2710,6220,2.0,poor,average,8,2710,2014,0.0
1,455000.0,4,2.5,oil,2090,4400,2.0,poor,average,8,2090,2011,0.0
0,530000.0,4,2.75,gas,2740,7872,2.0,poor,average,10,2740,2015,0.0
0,829995.0,5,3.25,oil,3360,6120,2.0,poor,average,9,3360,2014,0.0
0,395000.0,4,2.75,gas,2280,5013,2.0,poor,average,8,2280,2009,0.0
0,859990.0,4,2.75,gas,3520,5500,2.0,poor,average,9,3520,2014,0.0
1,342500.0,2,1.5,oil,1320,826,2.0,poor,average,8,1100,2008,0.0
0,743000.0,4,2.75,gas,3410,5838,2.0,poor,average,9,3410,2012,0.0
1,345000.0,3,2.25,gas,2730,9388,1.0,poor,average,7,1390,1975,0.0
0,810000.0,4,2.5,oil,2910,6555,2.0,poor,average,9,2910,2005,0.0
1,570000.0,4,2.75,oil,3250,5600,2.0,poor,average,8,3250,2011,0.0
0,840000.0,2,2.5,gas,1680,975,3.0,poor,average,9,1680,2009,0.0
0,572800.0,3,2.5,gas,3310,4682,2.0,poor,average,9,2380,2015,0.0
1,305000.0,3,3.0,oil,1290,1112,3.0,poor,average,7,1290,2008,0.0
0,1700000.0,5,4.75,gas,3940,7067,2.0,poor,average,10,3230,2008,0.0
0,711000.0,3,2.5,gas,2550,5376,2.0,poor,average,9,2550,2004,0.0
0,500000.0,4,3.25,gas,2670,5001,1.0,poor,average,9,1640,2013,0.0
1,631625.0,4,2.5,oil,2440,6651,2.0,poor,average,9,2440,2014,0.0
0,850000.0,2,2.5,gas,1611,2210,2.0,average,average,10,1611,2005,0.0
1,459000.0,2,2.5,gas,1240,1249,3.0,poor,average,8,1240,2006,0.0
0,1180000.0,4,3.25,gas,3750,74052,2.0,poor,average,10,3750,2013,0.0
1,358000.0,3,3.25,gas,1410,1442,3.0,poor,average,8,1360,2006,0.0
0,447055.0,4,2.5,gas,2448,4949,2.0,poor,average,9,2448,2014,0.0
0,415000.0,3,2.75,gas,2600,64626,1.5,poor,average,8,2600,2009,0.0
0,1900000.0,3,2.5,electric,2830,4334,3.0,very good,average,10,2830,2006,0.0
1,897000.0,4,2.5,oil,2820,6120,2.0,poor,average,9,2820,2014,0.0
1,685000.0,3,2.25,oil,1710,1193,2.0,poor,average,9,1140,2014,0.0
1,619000.0,3,2.25,oil,1650,946,3.0,poor,average,8,1650,2014,0.0
1,439108.0,2,1.5,oil,1130,1340,2.0,poor,average,8,910,2008,0.0
1,260000.0,3,2.25,gas,1489,2800,2.0,poor,average,7,1489,2011,0.0
1,380000.0,3,2.25,electric,1530,1305,2.0,poor,average,7,1116,2007,0.0
